time,humidity_mean,humidity_median,humidity_max,humidity_p75,tcc_mean,tcc_median,tcc_max,tcc_p75,temp_mean,temp_median,temp_max,temp_p75,tp_mm_mean_aw,tp_mm_median,tp_mm_max,tp_mm_p75,tp_frac_gt_0.1,Kp,ap,SN,F10.7obs,F10.7adj,keogram_mean,keogram_median,keogram_max
2016/3/11 6:00,89.16464233,89.88722229,92.69923401,91.35157776,0.508479297,0.571576059,0.977948129,0.916928232,-9.071827888,-8.856414795,-6.586639404,-7.321502686,0.000615533,0.0,0.003075227,0.000953674,0.0,3.0,15,19,51,94.2,45.83,43.55,157.54
2016/3/11 7:00,89.80102539,90.74121094,94.05419922,91.55102539,0.439924389,0.380042166,0.880301535,0.710715353,-9.070634842,-9.021697998,-7.052215576,-7.74508667,0.001009479,0.0,0.005970825,0.000953674,0.0,3.0,15,19,51,94.2,82.05,78.03,246.75
2016/3/11 8:00,90.9968338,92.02252197,96.24908447,92.70684814,0.354772687,0.378595054,0.757852256,0.578347862,-10.43151474,-10.7593689,-8.517181396,-9.698944092,0.000813782,0.0,0.00519678,0.000671716,0.0,3.0,15,19,51,94.2,71.49,60.98,245.31
2016/3/11 9:00,91.51680756,92.3309021,96.68539429,93.23031616,0.359364837,0.406936646,0.72668457,0.580841064,-11.55819035,-11.43252563,-9.889984131,-10.1411438,0.000722543,0.0,0.004523084,0.000492088,0.0,3.333,18,19,51,94.2,61.36,37.21,248.96
2016/3/11 10:00,89.79249573,91.0844574,94.51219177,94.18406677,0.319756895,0.346885353,0.636100411,0.459312111,-11.44003296,-11.52792358,-9.218109131,-10.63180542,0.000722543,0.0,0.004523084,0.000492088,0.0,3.333,18,19,51,94.2,138.46,161.37,249.07
2016/3/11 11:00,90.08642578,91.53933716,95.16018677,94.19387817,0.329591542,0.338531494,0.646148682,0.565933228,-11.91050529,-12.2762146,-9.442108154,-10.8041687,0.000629026,0.0,0.004422734,0.000492088,0.0,3.333,18,19,51,94.2,96.7,99.02,248.96
2016/3/11 12:00,90.52007294,92.06602478,96.28208923,94.75328064,0.335389137,0.288648069,0.756406248,0.553265989,-12.40687752,-12.60733032,-10.44119263,-11.22116089,0.000518606,0.0,0.003569352,0.000492146,0.0,5.333,56,19,51,94.2,61.42,67.87,136.46
2016/3/11 13:00,89.9821167,91.52470398,95.31669617,93.44804382,0.320457309,0.302935123,0.702196598,0.530825138,-11.74086857,-12.11056519,-9.70199585,-10.56796265,0.000518606,0.0,0.003569352,0.000492146,0.0,5.333,56,19,51,94.2,40.74,21.93,248.5
2016/3/12 9:00,87.0252533,88.75914001,90.573349,88.85997009,0.629230976,0.751372516,0.977996051,0.92559737,-10.44635391,-10.81674194,-5.427581787,-8.667572021,0.01795008,0.0,0.106822699,0.000674278,0.111111111,1.667,6,11,70,95.0,28.05,21.42,120.04
2016/3/12 11:00,87.18195343,87.8578949,93.7641449,90.46604919,0.738934398,0.815733612,0.953825653,0.888579071,-11.28953362,-12.45443726,-5.290130615,-9.314056396,0.011476558,0.0,0.057445839,0.000783242,0.0,1.667,6,11,70,95.0,20.1,16.64,84.7
2016/3/14 7:00,84.60269928,84.58105469,88.55664063,85.2355957,0.745730042,0.915685833,0.983053386,0.970327556,-11.9357338,-12.03768921,-9.532073975,-11.06210327,0.025702482,0.024926128,0.05008674,0.0383409,0.0,1.333,5,12,70,93.4,17.93,18.06,46.04
2016/3/14 8:00,85.01508331,85.33018494,89.04246521,85.78269958,0.737293601,0.886811078,0.989502728,0.969864666,-12.58654404,-12.62521362,-10.54208374,-11.41110229,0.026897647,0.029893983,0.059302352,0.046012379,0.0,1.333,5,12,70,93.4,35.91,32.4,144.83
2016/3/14 9:00,85.73870087,85.72422791,90.14268494,86.45530701,0.707392454,0.880932391,0.986721575,0.967144549,-13.4195385,-12.990448,-11.91696167,-12.37240601,0.027386628,0.023288652,0.075511634,0.039946288,0.0,1.0,4,12,70,93.4,38.68,40.18,76.73
2016/3/14 10:00,87.62918091,87.16886902,92.23942566,87.62321472,0.728717983,0.92014116,0.99033159,0.977285326,-13.86117554,-13.39608765,-12.10751343,-12.84945679,0.029864334,0.02335012,0.087093562,0.036392361,0.0,1.0,4,12,70,93.4,28.72,28.34,75.07
2016/3/14 11:00,87.62526703,87.30867004,92.19245911,87.84211731,0.745571673,0.954883277,0.991061866,0.989993751,-13.82005119,-13.4624939,-12.1701355,-12.9715271,0.032411488,0.025046989,0.091455877,0.042816624,0.0,1.0,4,12,70,93.4,20.34,19.91,45.16
2016/3/14 12:00,88.09217834,87.64707947,92.39134216,88.05686951,0.739897668,0.950936913,0.982003808,0.971887231,-14.25039005,-13.92977905,-12.46054077,-13.6055603,0.035413226,0.024212524,0.097027048,0.053981319,0.0,0.667,3,12,70,93.4,17.62,17.17,40.52
2016/3/14 14:00,88.08703613,87.75698853,91.87466431,88.08132935,0.73178643,0.915237725,0.970978081,0.938446343,-14.18446827,-14.28338623,-12.27020264,-13.26690674,0.036664133,0.01937896,0.102996826,0.057008117,0.111111111,0.667,3,12,70,93.4,18.98,15.18,59.99
2016/3/15 5:00,83.26651764,83.44297791,89.62510681,84.57432556,0.592109978,0.464343071,0.91319561,0.871966362,-12.50169182,-12.62277222,-8.280731201,-12.12472534,0.003726602,0.002822373,0.010682968,0.006382121,0.0,4.0,27,24,59,94.1,90.02,92.52,234.53
2016/3/15 6:00,84.84598541,85.22763062,90.76010132,86.32479858,0.530865014,0.365980268,0.954801679,0.847913861,-12.73612118,-13.10592651,-9.485687256,-12.32443237,0.003293421,0.001118893,0.00853548,0.006427431,0.0,4.333,32,24,59,94.1,108.76,115.08,247.65
2016/3/15 7:00,85.94828796,86.62908936,91.70794678,87.25384521,0.451539874,0.35624367,0.951031268,0.894054949,-12.52900887,-12.79196167,-10.25888062,-11.88571167,0.003943297,0.001461711,0.010574702,0.00905362,0.0,4.333,32,24,59,94.1,106.63,98.22,241.92
2016/3/15 8:00,86.66421509,87.47033691,92.46057129,87.94177246,0.415469259,0.258062989,0.930609345,0.870520234,-12.75898933,-12.7562561,-11.29360962,-11.89016724,0.004408503,0.001325971,0.014001504,0.009613344,0.0,4.333,32,24,59,94.1,136.79,141.28,238.01
2016/3/15 9:00,87.15792847,87.78317261,93.27267456,89.12643433,0.432692826,0.285725236,0.970432878,0.905827165,-13.13474846,-13.13827515,-11.58181763,-12.16482544,0.005050743,0.002141111,0.016339123,0.012035947,0.0,3.333,18,24,59,94.1,118.44,118.18,241.0
2016/3/15 10:00,88.22546387,87.67837524,95.76309204,90.26724243,0.547235608,0.466126651,1.000001192,0.884812593,-13.38115406,-13.24349976,-11.40304565,-12.39852905,0.004957112,0.001767185,0.016174279,0.009594485,0.0,3.333,18,24,59,94.1,28.29,29.52,59.75
2016/3/15 11:00,88.53046417,88.45651245,95.60690308,90.62643433,0.624630034,0.580289662,0.96955663,0.813962758,-13.3477211,-13.29769897,-11.74252319,-12.34713745,0.004561013,0.002008863,0.013629673,0.006702961,0.0,3.333,18,24,59,94.1,17.73,18.53,36.05
2016/3/15 12:00,88.19056702,89.36526489,94.9223938,90.52053833,0.636407077,0.693993747,0.90464133,0.765130222,-13.28251457,-13.33804321,-11.78616333,-12.2718811,0.004581553,0.003248453,0.011859694,0.00811182,0.0,1.333,5,24,59,94.1,23.43,22.89,55.03
2016/3/15 14:00,88.76242828,90.12251282,95.0749054,91.00215149,0.625309289,0.672425032,0.912598372,0.724854231,-14.25224781,-14.19100952,-12.6086731,-12.90438843,0.005837049,0.004452653,0.016191509,0.008621719,0.0,1.333,5,24,59,94.1,21.81,18.21,59.06
2016/3/16 7:00,84.94638824,84.29496765,89.326828,85.77165222,0.960760653,0.984323204,0.989989936,0.988111198,-13.18993759,-12.81942749,-10.62875366,-12.39852905,0.068652717,0.055578783,0.137330279,0.112398773,0.333333333,2.667,12,20,79,91.0,65.48,54.18,235.72
2016/3/16 8:00,86.12519836,85.62101746,90.25761414,86.9863739,0.969641268,0.987693906,0.994835019,0.99104321,-13.36171818,-13.09579468,-10.93283081,-12.45248413,0.065023798,0.056108505,0.140674457,0.088144138,0.222222222,2.667,12,20,79,91.0,72.83,71.23,181.58
2016/3/16 9:00,86.62110901,86.14331055,90.8482666,87.23327637,0.969740152,0.981110871,0.999999344,0.997041047,-13.7471962,-13.34817505,-11.78427124,-12.89877319,0.064120311,0.064711131,0.141608566,0.067832924,0.222222222,3.0,15,20,79,91.0,64.94,65.12,139.55
2016/3/16 10:00,89.36825562,88.51449585,94.82040405,89.35726929,0.973635674,0.982345939,1.000000358,0.997040153,-14.08898544,-13.71981812,-11.87802124,-13.62033081,0.070023813,0.065060243,0.129431397,0.086618498,0.111111111,3.0,15,20,79,91.0,48.2,49.49,102.82
2016/3/16 11:00,89.54382324,88.59010315,95.31959534,89.78248596,0.97802788,0.991068542,1.000000715,1.000000715,-14.17542553,-14.06051636,-12.02328491,-13.5809021,0.073994499,0.080554731,0.13562198,0.091931768,0.222222222,3.0,15,20,79,91.0,24.6,21.57,82.97
2016/3/16 12:00,89.53044891,88.91992188,94.84570313,89.55554199,0.988903582,0.991088033,1.000000119,0.998563886,-14.16077042,-14.21078491,-12.2739563,-13.20877075,0.10035882,0.098083325,0.211533323,0.111252226,0.444444444,2.667,12,20,79,91.0,19.62,17.22,57.05
2016/3/16 13:00,89.67951202,89.69979858,94.4180603,90.06820679,0.986717224,1.0,1.0,1.0,-14.3977623,-14.5619812,-12.68057251,-13.4312439,0.105929649,0.088720031,0.185137987,0.13949573,0.444444444,2.667,12,20,79,91.0,31.7,33.56,55.87
2016/3/16 14:00,89.87173462,89.66508484,94.21708679,90.4839325,0.986690521,0.991132259,1.000000477,0.999999523,-14.73483944,-14.23019409,-13.3578186,-13.93435669,0.107498958,0.090573154,0.183537781,0.111356549,0.444444444,2.667,12,20,79,91.0,38.37,33.89,105.69
2016/3/17 5:00,86.10009003,85.56278992,93.14506531,87.07939148,0.912526429,0.916517019,0.981561422,0.96955657,-13.71728134,-13.72860718,-11.86367798,-13.16110229,0.087479477,0.088156044,0.16085881,0.129152864,0.444444444,4.667,39,22,72,91.6,106.88,118.41,231.08
2016/3/17 8:00,91.21392822,92.47711182,97.70245361,93.77081299,0.775592387,0.895144999,0.964984477,0.938891947,-15.17374706,-15.58581543,-12.55908203,-13.9765625,0.029497385,0.011042202,0.087349191,0.031035833,0.0,3.667,22,22,72,91.6,22.64,23.54,45.54
2016/3/17 9:00,91.61312866,92.57165527,98.77380371,94.25769043,0.718434632,0.812359273,0.902584493,0.891842306,-15.53851986,-15.64523315,-12.77389526,-14.84237671,0.02830607,0.009130687,0.093150884,0.032646582,0.0,4.0,27,22,72,91.6,119.42,126.23,239.45
2016/3/17 10:00,95.02370453,96.19367981,99.85578918,97.80232239,0.744657755,0.797268331,0.914272726,0.888683736,-17.83347511,-17.92982483,-14.86026001,-17.10794067,0.023631201,0.006913746,0.079720818,0.034000333,0.0,4.0,27,22,72,91.6,91.32,93.65,203.49
2016/3/17 11:00,94.64320374,95.75045776,99.00387573,98.30172729,0.73322475,0.777829587,0.913571775,0.85390991,-18.57060432,-18.83172607,-15.46478271,-17.4241333,0.018700614,0.004845817,0.066173412,0.029989664,0.0,4.0,27,22,72,91.6,84.86,62.59,220.02
2016/3/17 12:00,94.38654327,95.58616638,99.07981873,98.33299255,0.694188833,0.745414317,0.871848643,0.824149668,-19.89252472,-20.41357422,-16.24731445,-18.27929688,0.01488354,0.004081594,0.052107107,0.020538995,0.0,2.0,7,22,72,91.6,59.47,44.19,224.65
2016/3/17 13:00,94.76852417,95.98727417,99.98287964,98.73825073,0.752838373,0.824084997,0.906253576,0.877460241,-20.82222557,-21.21508789,-17.69238281,-19.52478027,0.013714791,0.00306606,0.045205612,0.017514598,0.0,2.0,7,22,72,91.6,28.29,26.06,97.47
2016/3/17 14:00,95.13671875,95.79464722,99.96774292,99.19259644,0.698999166,0.744851828,0.871423483,0.860849142,-21.17592239,-21.65226746,-17.18937683,-20.02799988,0.011901356,0.002306493,0.039479304,0.014189238,0.0,2.0,7,22,72,91.6,39.23,35.55,143.45
2016/3/18 5:00,72.79683685,74.7484436,80.93154907,75.37783813,0.072736531,0.0,0.217964172,0.131137848,-17.7469101,-17.23042297,-14.62094116,-15.47885132,0.000179035,0.0,0.001407607,0.0,0.0,2.0,7,7,47,90.3,19.78,18.95,74.83
2016/3/18 8:00,80.04031372,81.38943481,87.63259888,84.16018677,0.06072659,0.01499176,0.256072998,0.087623596,-21.12508583,-21.98381042,-17.38945007,-18.52629089,4.45e-05,0.0,0.000385895,0.0,0.0,2.333,9,7,47,90.3,55.26,49.24,239.12
2016/3/18 9:00,82.12141418,83.39251709,89.57244873,86.40350342,0.091416255,0.030502319,0.273162842,0.226402283,-21.86861038,-22.53453064,-18.15403748,-20.87864685,4.45e-05,0.0,0.000385895,0.0,0.0,1.667,6,7,47,90.3,29.84,28.84,165.02
2016/3/18 10:00,88.21367645,88.70570374,95.57435608,91.67250061,0.208762273,0.209152222,0.709915161,0.247817993,-22.89178848,-23.47616577,-19.32601929,-22.3420105,7.79e-05,0.0,0.000676082,0.0,0.0,1.667,6,7,47,90.3,76.72,59.96,246.69
2016/3/18 11:00,89.86474609,90.97108459,96.46742249,92.41493225,0.208467275,0.155960083,0.730926514,0.218826294,-23.0136013,-23.25680542,-20.3666687,-22.48483276,6.69e-05,0.0,0.000580359,0.0,0.0,1.667,6,7,47,90.3,79.65,62.47,248.62
2016/3/18 12:00,91.65611267,93.18885803,97.35414124,93.88905334,0.240273371,0.152679443,0.784896851,0.254516602,-22.58559608,-22.39280701,-20.58091736,-21.94090271,0.000137109,0.0,0.000759755,0.0,0.0,2.0,7,7,47,90.3,107.33,115.4,200.65
2016/3/18 13:00,93.00535583,94.4500885,96.82411194,95.02857971,0.208221436,0.183837891,0.540908813,0.278869629,-23.00934219,-23.18533325,-21.20724487,-22.50827026,5.59e-05,0.0,0.000484652,0.0,0.0,2.0,7,7,47,90.3,129.46,138.03,219.18
2016/3/18 14:00,94.65474701,95.19850159,98.98072815,96.98072815,0.192017451,0.186889648,0.473136902,0.327102661,-22.70399857,-22.48728943,-20.963974,-22.11936951,0.00021039,0.0,0.000774278,0.000388929,0.0,2.0,7,7,47,90.3,109.84,113.13,224.48
2016/3/19 6:00,80.84513092,81.61083984,87.12011719,83.48901367,0.846027553,0.945989549,0.97861284,0.957799852,-15.72989368,-15.95455933,-12.66085815,-15.04867554,0.029773725,0.031390771,0.058130905,0.037981741,0.0,3.667,22,14,37,89.4,64.43,29.07,248.96
2016/3/19 7:00,82.07461548,82.92373657,87.65542603,83.36221313,0.926059961,0.962208033,0.999996424,0.975422144,-15.89354134,-16.17407227,-13.24230957,-15.58093262,0.031117655,0.031524107,0.066173032,0.041569352,0.0,3.667,22,14,37,89.4,94.64,92.31,249.07
2016/3/19 9:00,82.57551575,82.83807373,86.95013428,83.34954834,0.963600814,0.956201732,0.996011913,0.981887996,-17.10887337,-17.17578125,-14.66113281,-16.61254883,0.040526274,0.034350496,0.089918785,0.044788759,0.0,3.667,22,14,37,89.4,146.27,156.56,248.96
2016/3/19 11:00,82.07723999,82.35366821,87.0206604,83.98184204,0.985073745,0.9949193,1.000000477,1.000000477,-18.09466743,-18.30540466,-15.45114136,-17.39964294,0.061323405,0.053180926,0.154117674,0.076355956,0.222222222,3.667,22,14,37,89.4,39.55,28.24,167.5
2016/3/19 12:00,81.81040192,82.027771,87.05413818,83.93743896,0.971977651,0.978490651,0.994357884,0.990255177,-18.75234604,-18.88476563,-15.69555664,-18.19995117,0.066664218,0.053650554,0.128372431,0.102332644,0.444444444,3.0,15,14,37,89.4,24.31,21.85,72.87
2016/3/19 13:00,82.08078766,82.17301941,87.92741394,83.9283905,0.973680794,0.965222299,0.99483484,0.992928445,-19.07892799,-18.97257996,-15.97451782,-18.66459656,0.071512399,0.076033697,0.15750207,0.100225732,0.333333333,3.0,15,14,37,89.4,30.87,27.7,182.03
2016/3/19 14:00,82.00623322,81.83992004,87.67634583,83.4868927,0.975470006,0.986092925,0.999999404,0.999999404,-18.7389698,-18.73054504,-15.64535522,-18.47200012,0.085277815,0.0898057,0.210438043,0.108402349,0.444444444,3.0,15,14,37,89.4,66.54,81.42,202.42
2016/3/20 5:00,77.1025238,77.39161682,83.24488831,78.92164612,0.923252523,0.999996662,0.999996662,0.999996662,-12.11521721,-12.61898804,-6.3934021,-11.98129272,0.234921315,0.181343272,0.686135054,0.330593318,0.666666667,2.667,12,10,36,87.6,14.64,16.55,51.75
2016/3/20 12:00,79.95732117,79.36151123,85.95281982,82.29437256,0.959618032,0.999998689,0.999998689,0.999998689,-13.62479305,-14.6446228,-6.864349365,-13.19442749,0.007298805,0.000241678,0.027218834,0.016099773,0.0,1.667,6,10,36,87.6,38.37,37.66,82.24
2016/3/20 13:00,78.8972702,79.31922913,86.08729553,79.83631897,0.992476881,0.999999702,0.999999702,0.999999702,-13.40148544,-14.77328491,-6.360443115,-13.10336304,0.005770472,0.000241678,0.021620654,0.013003591,0.0,1.667,6,10,36,87.6,22.15,22.67,52.49
2016/3/20 14:00,78.13579559,77.79470825,86.72171021,79.14529419,0.998852313,1.000000119,1.000000119,1.000000119,-12.91434383,-13.3699646,-4.823822021,-12.47787476,0.003998585,0.000290573,0.015742611,0.008384231,0.0,1.667,6,10,36,87.6,26.3,23.76,69.4
2016/3/21 12:00,80.86810303,81.41096497,89.704422,85.1184845,0.944842339,0.945797861,0.975065172,0.957799852,-9.297047615,-9.994476318,-3.772796631,-8.863128662,0.001015165,0.000483182,0.003649853,0.001749431,0.0,1.667,6,6,33,88.9,44.4,39.26,117.34
2016/3/21 13:00,81.77894592,82.9831543,90.24731445,86.38354492,0.90394634,0.937718272,0.982113719,0.978436351,-9.065914154,-9.675140381,-4.201263428,-8.570892334,0.001345396,0.000724802,0.005183858,0.002421206,0.0,1.667,6,6,33,88.9,58.14,60.17,149.67
2016/3/21 14:00,82.23258972,83.79753113,90.81950378,87.29118347,0.8801682,0.900394559,0.936340451,0.910160184,-9.370452881,-9.85043335,-4.305023193,-8.382904053,0.001614912,0.000492786,0.006717863,0.002913293,0.0,1.667,6,6,33,88.9,43.88,43.55,233.73
2016/3/22 8:00,78.07589722,78.57704163,85.99012756,81.24012756,0.915560424,0.924678802,0.953048706,0.940689087,-7.317962646,-7.818206787,-1.422943115,-5.495941162,0.0,0.0,0.0,0.0,0.0,1.333,5,6,20,87.3,86.25,33.68,249.07
2016/3/22 9:00,79.55895996,80.97850037,87.53514099,83.7407074,0.876980662,0.885654867,0.984051168,0.955219686,-8.386295319,-8.572357178,-2.49911499,-7.160247803,1.92e-05,0.0,0.000179614,0.0,0.0,2.0,7,6,20,87.3,147.47,148.91,249.07
2016/3/22 10:00,81.20788574,83.42440796,88.96005249,86.39657593,0.825149894,0.865505159,0.961193025,0.924076021,-9.668629646,-9.892913818,-3.776702881,-8.587249756,7.68e-05,0.0,0.000359229,0.000179396,0.0,2.0,7,6,20,87.3,113.79,108.23,248.84
2016/3/22 11:00,82.53178406,85.25834656,90.35649109,88.27250671,0.778942525,0.841557801,0.959142029,0.884267151,-9.527788162,-9.603363037,-3.65145874,-8.533538818,0.000105602,0.0,0.000628643,0.000179396,0.0,2.0,7,6,20,87.3,112.67,111.29,248.84
2016/3/22 12:00,83.75080109,86.40982056,91.70474243,89.51333618,0.673029006,0.683169305,0.97998327,0.803805292,-9.673404694,-9.660736084,-4.249603271,-8.697113037,0.000165892,0.0,0.001077686,0.000193919,0.0,1.0,4,6,20,87.3,48.39,50.3,114.77
2016/3/22 13:00,84.47547913,87.17355347,91.90206909,89.56027222,0.650065064,0.601691306,0.976965964,0.896262228,-10.27747631,-10.25289917,-5.26473999,-9.191986084,0.00047791,0.0,0.001907349,0.001077657,0.0,1.0,4,6,20,87.3,25.83,23.28,55.63
2016/3/23 6:00,81.22786713,80.70179749,87.21937561,81.93959045,0.02219338,0.013617516,0.058112144,0.040629387,-5.188785076,-6.110198975,0.7315979,-3.040618896,0.0,0.0,0.0,0.0,0.0,3.667,22,10,21,86.8,79.84,76.81,237.39
2016/3/23 7:00,82.69425201,82.52075195,87.51391602,83.31762695,0.069323219,0.058204651,0.15586853,0.112754822,-5.795474529,-6.85043335,0.211090088,-3.774993896,0.0,0.0,0.0,0.0,0.0,3.667,22,10,21,86.8,85.51,84.45,248.96
2016/3/23 8:00,83.81415558,83.77706909,87.56552124,83.89474487,0.129934326,0.110159799,0.323408991,0.212515756,-7.404171467,-8.443939209,-0.977142334,-7.176849365,0.0,0.0,0.0,0.0,0.0,3.667,22,10,21,86.8,138.41,135.74,249.07
2016/3/23 9:00,84.45600891,84.42999268,87.07171631,85.22613525,0.208962545,0.182832718,0.722383499,0.222856522,-9.114131927,-9.844818115,-2.877532959,-8.896331787,0.0,0.0,0.0,0.0,0.0,1.667,6,10,21,86.8,126.95,130.75,243.83
2016/3/23 11:00,86.34819794,85.52651978,89.63406372,88.75515747,0.402679414,0.431516856,0.865781963,0.584028423,-10.81127548,-11.52059937,-5.778900146,-10.29855347,0.0,0.0,0.0,0.0,0.0,1.667,6,10,21,86.8,151.76,142.82,249.07
2016/3/23 12:00,87.18441772,86.22134399,91.20742798,90.15689087,0.267160892,0.160025552,0.641287744,0.459830225,-10.5310297,-11.23129272,-5.602020264,-9.971405029,0.0,0.0,0.0,0.0,0.0,1.667,6,10,21,86.8,73.67,73.81,236.76
2016/3/24 10:00,83.27585602,83.95808411,85.36604309,84.74873352,0.016004138,0.0,0.10134697,0.008422852,-11.64486694,-12.25521851,-7.327362061,-11.38485718,0.0,0.0,0.0,0.0,0.0,1.0,4,6,35,86.5,21.23,17.61,175.44
2016/3/24 11:00,83.48984528,83.88323975,86.96600342,85.71429443,0.012931082,0.0,0.057112694,0.027446747,-11.9534874,-12.63864136,-7.282440186,-11.45993042,0.0,0.0,0.0,0.0,0.0,1.0,4,6,35,86.5,34.15,24.05,197.46
2016/3/26 12:00,81.42417145,82.31987,86.23002625,82.95170593,1.0,1.0,1.0,1.0,-0.391774505,-0.266204834,3.094268799,0.675811768,0.068415837,0.071349308,0.1209739,0.098549515,0.222222222,0.667,3,2,32,85.5,16.49,17.69,31.47
2016/3/26 13:00,82.50437927,83.62145996,86.96252441,83.97741699,0.996561885,1.0,1.0,1.0,0.205244273,0.43838501,3.688873291,1.546661377,0.06212181,0.050191578,0.13907142,0.073575228,0.111111111,0.667,3,2,32,85.5,24.09,26.48,78.27
2016/3/27 8:00,93.32980347,94.42068481,98.15921021,96.47634888,0.659503639,0.696387529,1.000006914,0.755042315,-0.354800761,-0.096160889,0.954376221,-0.032623291,0.067098775,0.014152386,0.249903649,0.067543246,0.222222222,3.0,15,11,32,88.2,32.25,27.4,126.31
2016/3/27 9:00,93.56375885,94.67210388,98.07102966,95.83885193,0.658061326,0.66231519,1.000007391,0.758003056,-2.091742516,-2.260040283,-1.098144531,-1.611419678,0.058206631,0.004667153,0.249634787,0.048826743,0.222222222,2.667,12,11,32,88.2,55.74,56.73,110.06
2016/3/27 10:00,93.94645691,94.57452393,98.19781494,95.78253174,0.568962872,0.645548463,0.999994874,0.691095948,-1.532480836,-1.985076904,0.948516846,-1.025238037,0.040022127,0.009471288,0.174483016,0.040737651,0.111111111,2.667,12,11,32,88.2,23.85,21.65,64.45
2016/3/27 12:00,94.60437012,94.12416077,98.20375061,96.26295471,0.641173124,0.683180571,0.999998808,0.889677763,-2.058536053,-1.747528076,-0.131988525,-1.511322021,0.04345117,0.016586065,0.205875516,0.044730633,0.111111111,2.333,9,11,32,88.2,29.41,24.55,101.11
2016/3/27 13:00,94.63332367,93.65339661,98.41938782,96.23713684,0.734299481,0.892943442,0.988127768,0.973189414,-2.362552166,-2.037872314,-0.488494873,-1.826080322,0.046356302,0.014576023,0.115618929,0.084954202,0.222222222,2.333,9,11,32,88.2,48.76,50.67,93.11
2016/3/28 13:00,92.60777283,91.49533081,95.95272827,95.06771851,0.802358091,0.822542906,1.000002623,0.986620665,-3.183888674,-2.861419678,0.272735596,-2.394500732,0.155150013,0.010045125,0.612066925,0.25269565,0.333333333,1.667,6,9,30,87.7,15.89,15.31,94.21
2016/3/29 9:00,89.02078247,88.7416687,96.89230347,89.32662964,0.986709177,0.999999583,0.999999583,0.999999583,-0.947899699,-0.28427124,2.304107666,0.26675415,0.263859675,0.198947087,0.656889558,0.406401068,0.777777778,2.667,12,11,20,87.8,27.48,27.92,64.8
2016/3/29 10:00,88.89282227,88.09127808,96.30978394,88.98605347,0.973830342,0.999520659,0.999999404,0.999999404,-0.689531088,-0.201141357,2.041656494,0.394073486,0.300126556,0.22858128,0.793767393,0.399497598,0.777777778,2.667,12,11,20,87.8,49.65,50.2,98.62
2016/3/29 11:00,90.19432068,89.41415405,97.09945679,90.59042358,0.956691623,0.9995206,1.000001192,1.000001192,-0.78831315,-0.274261475,1.588531494,0.429229736,0.34739973,0.295870751,0.931405306,0.440888852,0.666666667,2.667,12,11,20,87.8,42.52,42.34,89.59
2016/3/29 12:00,90.79458618,90.48916626,96.97671509,91.4984436,0.975220799,1.000000596,1.000000596,1.000000596,-1.061194539,-0.266326904,1.408355713,0.097442627,0.435111779,0.378067166,1.074636817,0.706280172,0.777777778,2.667,12,11,20,87.8,43.55,42.68,93.28
2016/3/29 13:00,91.39309692,90.96162415,97.02583313,91.81147766,0.972782135,0.999998748,0.999998748,0.999998748,-1.212602377,0.006988525,1.397613525,0.167510986,0.39966671,0.386350453,0.942938626,0.509523451,0.888888889,2.667,12,11,20,87.8,48.5,48.69,82.95
2016/3/30 10:00,88.39194489,89.11076355,91.59880066,90.59965515,0.940327346,0.993947566,0.999997675,0.999997675,-4.315683842,-5.300872803,0.56362915,-0.490814209,0.001469925,0.0,0.005966402,0.001774402,0.0,2.0,7,11,17,83.8,42.72,37.09,206.53
2016/3/30 11:00,88.52300262,88.59402466,92.20278931,91.28811646,1.0,1.0,1.0,1.0,-4.099239826,-4.356048584,0.18081665,-0.809173584,0.002510658,0.0,0.010124641,0.004998408,0.0,2.0,7,11,17,83.8,54.64,46.38,200.13
2016/3/30 12:00,88.6816864,88.86482239,93.35334778,91.14338684,0.999671221,1.0,1.0,1.0,-3.840613365,-3.64364624,0.128082275,-0.763031006,0.005811429,0.0,0.023326837,0.012508128,0.0,3.333,18,11,17,83.8,100.87,103.37,238.85
2016/3/30 13:00,88.77475739,89.11064148,94.80326843,92.26664734,0.999350548,1.0,1.0,1.0,-4.055484295,-3.618255615,0.178131104,-0.949554443,0.012854721,0.0,0.047199428,0.031278469,0.0,3.333,18,11,17,83.8,85.67,91.5,164.57
2016/4/2 13:00,82.35891724,81.3833313,93.59329224,92.32766724,0.95917064,0.962355554,0.989991128,0.971268594,-10.11817455,-11.25204468,-2.307952881,-3.01864624,0.020432993,0.014079902,0.063488424,0.019204039,0.0,2.667,12,19,12,81.5,20.88,22.0,54.14
2016/4/3 6:00,78.39948273,79.73519897,85.37533569,82.49154663,0.996021688,1.0,1.0,1.0,-3.865407228,-0.163909912,1.378814697,0.269683838,0.142462439,0.159420073,0.378623605,0.218398869,0.555555556,3.0,15,14,12,82.3,29.45,29.49,68.82
2016/4/3 7:00,80.8595047,82.11454773,87.42289734,84.36967468,0.992322624,1.000000119,1.000000119,1.000000119,-3.348236084,0.369781494,1.35269165,0.640289307,0.1114793,0.126759529,0.248345569,0.155250549,0.666666667,3.0,15,14,12,82.3,28.2,24.91,92.86
2016/4/3 10:00,87.34810638,89.26016235,93.16445923,90.38150024,0.99387157,0.999999642,0.999999642,0.999999642,-4.410627365,-1.203460693,-0.467376709,-0.769622803,0.172689873,0.219761968,0.325366467,0.265188128,0.666666667,2.667,12,14,12,82.3,56.14,54.22,179.71
